,image_url,product_name,source
,https://static.zara.net/photos///2020/I/0/1/p/5643/420/116/2/w/560/5643420116_6_1_1.jpg?ts=1593517552866,SHIRT WITH FRONT TEXT TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/5643/420/116/2/w/560/5643420116_6_1_1.jpg?ts=1593517552866,SHIRT WITH FRONT TEXT TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/0264/090/250/2/w/560/0264090250_6_1_1.jpg?ts=1596012857238,CONTRAST SLOGAN T-SHIRT Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/0085/634/250/2/w/560/0085634250_2_1_1.jpg?ts=1595594795353,LIFE ©2020 TI GOTHAM INC PRINTED T-SHIRT Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/0881/411/800/2/w/560/0881411800_6_1_1.jpg?ts=1595576430300,OVERSIZED POPLIN SHIRT TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/6929/206/406/2/w/560/6929206406_1_1_1.jpg?ts=1594800971294,FLOWY SHIRT DRESS TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/8000/272/069/2/w/560/8000272069_1_1_1.jpg?ts=1595836168909,PRINT TOP Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/1165/158/104/2/w/560/1165158104_1_1_1.jpg?ts=1595594060545,STRIPED POPLIN DRESS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/8115/276/420/3/w/560/8115276420_1_1_1.jpg?ts=1595836163820,PRINTED DRESS WITH BELT Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/8116/272/069/2/w/560/8116272069_1_1_1.jpg?ts=1595836168552,PRINTED SHIRT DRESS Details,zara
,https://static.zara.net/photos///2020/I/1/1/p/1309/610/057/2/w/560/1309610057_1_1_1.jpg?ts=1594988515455,HEELED LEATHER SANDALS WITH QUILTED STRAPS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/4646/009/760/2/w/560/4646009760_1_1_1.jpg?ts=1594120666285,ACETATE HEXAGONAL SUNGLASSES Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/9878/154/060/2/w/560/9878154060_6_1_1.jpg?ts=1595517542686,STRIPED SHIRT DRESS Details,zara
,https://static.zara.net/photos///2020/I/1/1/p/3607/610/040/2/w/560/3607610040_1_1_1.jpg?ts=1595857866763,CHAIN TRIM LOW HEELED SANDALS TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/8228/034/406/2/w/560/8228034406_1_1_1.jpg?ts=1594820680979,PAPERBAG SHORTS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/2985/274/330/2/w/560/2985274330_1_1_1.jpg?ts=1595836161715,FLORAL PRINT TOP Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/8048/541/800/2/w/560/8048541800_6_1_1.jpg?ts=1594209614696,CROPPED VEST Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/6050/313/807/2/w/560/6050313807_1_1_1.jpg?ts=1594629317461,WASHED EFFECT RUFFLED TOP TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/5862/079/982/2/w/560/5862079982_1_1_1.jpg?ts=1595409662269,Z1975 FLARED JEANS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/2903/404/250/2/w/560/2903404250_1_1_1.jpg?ts=1595320673466,LIMITED EDITION EMBROIDERED EYELET DRESS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/0775/152/712/2/w/560/0775152712_1_1_1.jpg?ts=1595320668333,LIMITED EDITION BELTED DRESS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/0775/151/712/2/w/560/0775151712_1_1_1.jpg?ts=1595320672943,LIMITED EDITION LONG DRESS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/2903/402/250/2/w/560/2903402250_1_1_1.jpg?ts=1595320685136,LIMITED EDITION EMBROIDERED EYELET DRESS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/2903/405/250/2/w/560/2903405250_1_1_1.jpg?ts=1595320678010,LIMITED EDITION EMBROIDERED EYELET TOP Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/2903/402/250/2/w/560/2903402250_1_1_1.jpg?ts=1595320685136,LIMITED EDITION EMBROIDERED EYELET DRESS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/4319/203/303/2/w/560/4319203303_1_1_1.jpg?ts=1592934168535,JEWEL STONE BELT Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/6147/151/406/3/w/560/6147151406_1_1_1.jpg?ts=1594979771962,HIGH RISE RIPPED SHORTS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/6164/221/647/2/w/560/6164221647_1_1_1.jpg?ts=1594979826247,Z1975 MOM FIT JEANS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/7931/155/406/2/w/560/7931155406_1_1_1.jpg?ts=1594979809250,TIED SKORT Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/5862/158/406/2/w/560/5862158406_6_1_1.jpg?ts=1594300997054,HIGH RISE RIPPED SHORTS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/8007/211/038/2/w/560/8007211038_6_1_1.jpg?ts=1595324377124,ANIMAL PRINT DRAPED DRESS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/8018/231/038/2/w/560/8018231038_1_1_1.jpg?ts=1595409651108,ANIMAL PRINT BLOUSE Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/6164/095/406/2/w/560/6164095406_1_1_1.jpg?ts=1595409684792,Z1975 MID-RISE SKINNY JEANS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/6164/088/712/2/w/560/6164088712_1_1_1.jpg?ts=1595409674105,Z1975 BAGGY PAPERBAG JEANS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/6147/153/711/2/w/560/6147153711_1_1_1.jpg?ts=1595409685592,Z1975 PLEATED JEANS WITH FAUX MOTHER OF PEARL BUTTON Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/6164/223/406/2/w/560/6164223406_1_1_1.jpg?ts=1595409660575,Z1975 WIDE LEG JEANS WITH DARTS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/5862/160/407/2/w/560/5862160407_2_1_1.jpg?ts=1595409671476,Z1975 MID-RISE FLARED SKINNY JEANS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/8223/431/800/2/w/560/8223431800_1_1_1.jpg?ts=1595434235264,SKORT WITH SLIT Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/6164/094/407/2/w/560/6164094407_1_1_1.jpg?ts=1595409662169,Z1975 SKINNY HI-RISE JEANS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/4424/626/811/2/w/560/4424626811_6_1_1.jpg?ts=1595860161570,RIBBED CROP TOP Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/4424/626/811/2/w/560/4424626811_6_1_1.jpg?ts=1595860161570,RIBBED CROP TOP Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/6164/223/406/2/w/560/6164223406_1_1_1.jpg?ts=1595409660575,Z1975 WIDE LEG JEANS WITH DARTS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/7969/221/800/3/w/560/7969221800_2_1_1.jpg?ts=1594836613681,SATIN LINGERIE STYLE DRESS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/9479/241/706/2/w/560/9479241706_1_1_1.jpg?ts=1595015383736,SATIN EFFECT POCKET BLOUSE Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/9479/241/706/2/w/560/9479241706_1_1_1.jpg?ts=1595015383736,SATIN EFFECT POCKET BLOUSE Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/9479/241/706/2/w/560/9479241706_1_1_1.jpg?ts=1595015383736,SATIN EFFECT POCKET BLOUSE Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/9479/241/706/2/w/560/9479241706_1_1_1.jpg?ts=1595015383736,SATIN EFFECT POCKET BLOUSE Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/9479/241/706/2/w/560/9479241706_1_1_1.jpg?ts=1595015383736,SATIN EFFECT POCKET BLOUSE Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/7484/157/800/2/w/560/7484157800_1_1_1.jpg?ts=1594820684451,SATIN EFFECT TOP Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/4786/243/400/2/w/560/4786243400_6_1_1.jpg?ts=1595587802664,KNOTTED BLOUSE Details,zara
,https://static.zara.net/photos///2020/I/1/1/p/2312/610/098/2/w/560/2312610098_1_1_1.jpg?ts=1595339235636,HEELED WOVEN SANDALS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/7878/699/250/2/w/560/7878699250_6_1_1.jpg?ts=1595414637157,BELTED SHIRT DRESS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/7878/699/250/2/w/560/7878699250_6_1_1.jpg?ts=1595414637157,BELTED SHIRT DRESS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/0962/802/811/2/w/560/0962802811_6_1_1.jpg?ts=1594386492886,LONG MATCHING DRESS TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/0264/326/800/3/w/560/0264326800_2_1_1.jpg?ts=1595593369815,BODYSUIT WITH SHOULDER PADS TRF Details,zara
,https://static.zara.net/photos///2020/I/1/1/p/3607/610/040/2/w/560/3607610040_1_1_1.jpg?ts=1595857866763,CHAIN TRIM LOW HEELED SANDALS TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/1165/644/686/2/w/560/1165644686_1_1_1.jpg?ts=1594374979464,WRINKLE LOOK DRESS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/1131/422/064/2/w/560/1131422064_1_1_1.jpg?ts=1595846318063,JUMPSUIT WITH STRAPS TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/6050/300/807/2/w/560/6050300807_1_1_1.jpg?ts=1594374974237,ASYMMETRIC DRESS TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/4424/626/811/2/w/560/4424626811_6_1_1.jpg?ts=1595860161570,RIBBED CROP TOP Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/1165/635/800/2/w/560/1165635800_2_10_1.jpg?ts=1595326310950,MICKEY MOUSE ©DISNEY T-SHIRT TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/5507/628/490/2/w/560/5507628490_6_2_1.jpg?ts=1594229330574,RIBBED CROP TOP Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/8779/460/942/2/w/560/8779460942_1_1_1.jpg?ts=1595505222252,SEAMLESS SHAPEWEAR TOP Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/4424/801/711/2/w/560/4424801711_6_1_1.jpg?ts=1595315264928,RUCHED RIBBED TANK TOP TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/4424/801/711/2/w/560/4424801711_6_1_1.jpg?ts=1595315264928,RUCHED RIBBED TANK TOP TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/8779/459/800/2/w/560/8779459800_1_1_1.jpg?ts=1595505242503,SEAMLESS SHAPEWEAR BODYSUIT Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/5507/628/490/2/w/560/5507628490_6_2_1.jpg?ts=1594229330574,RIBBED CROP TOP Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/4424/801/711/2/w/560/4424801711_6_1_1.jpg?ts=1595315264928,RUCHED RIBBED TANK TOP TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/4424/801/711/2/w/560/4424801711_6_1_1.jpg?ts=1595315264928,RUCHED RIBBED TANK TOP TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/8779/458/615/2/w/560/8779458615_1_1_1.jpg?ts=1595505220735,SEAMLESS SHAPEWEAR T-SHIRT Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/0858/014/250/2/w/560/0858014250_1_1_1.jpg?ts=1594201043034,CROPPED T-SHIRT Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/4174/027/250/2/w/560/4174027250_6_1_1.jpg?ts=1594306184464,RIBBED T-SHIRT Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/8779/453/800/4/w/560/8779453800_2_1_1.jpg?ts=1595932000325,SEAMLESS SHAPEWEAR TOP Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/8779/455/942/2/w/560/8779455942_6_1_1.jpg?ts=1595337812321,SEAMLESS SHAPEWEAR BIKE SHORTS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/5507/628/490/2/w/560/5507628490_6_2_1.jpg?ts=1594229330574,RIBBED CROP TOP Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/0264/121/800/5/w/560/0264121800_1_1_1.jpg?ts=1595503171366,LACE TRIM STRETCH BIKE SHORTS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/4319/202/303/2/w/560/4319202303_1_1_1.jpg?ts=1592552753586,PACK OF EARRINGS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/0264/452/406/2/w/560/0264452406_6_1_1.jpg?ts=1595413366265,RUFFLED RIBBED T-SHIRT Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/1198/035/406/22/w/560/1198035406_1_1_1.jpg?ts=1595575834271,RIBBED T-SHIRT Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/0264/452/406/2/w/560/0264452406_6_1_1.jpg?ts=1595413366265,RUFFLED RIBBED T-SHIRT Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/0264/452/406/2/w/560/0264452406_6_1_1.jpg?ts=1595413366265,RUFFLED RIBBED T-SHIRT Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/9878/165/612/2/w/560/9878165612_1_1_1.jpg?ts=1595500472155,CROP TOP Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/6164/162/629/2/w/560/6164162629_1_1_1.jpg?ts=1594896693586,DENIM SKORT Details,zara
,https://static.zara.net/photos///2020/I/1/1/p/3304/610/100/2/w/560/3304610100_1_1_1.jpg?ts=1595329672465,ANIMAL PRINT HEELED SANDALS TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/9006/153/330/2/w/560/9006153330_1_1_1.jpg?ts=1594896583297,PRINTED MIDI DRESS Details,zara
,https://static.zara.net/photos///2020/I/1/1/p/2305/610/057/2/w/560/2305610057_1_1_1.jpg?ts=1594989510704,SQUARE HEELED SANDALS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/7149/046/800/5/w/560/7149046800_1_1_1.jpg?ts=1595327476709,HIGH-WAISTED SHORTS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/3279/243/250/2/w/560/3279243250_1_1_1.jpg?ts=1595327422454,PLEATED SHORTS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/4736/201/303/5/w/560/4736201303_2_10_1.jpg?ts=1595848563838,PACK OF SPARKLY HOOP EARRINGS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/2740/249/629/2/w/560/2740249629_1_1_1.jpg?ts=1595327476625,CROPPED RIPPED JACKET Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/9479/240/612/2/w/560/9479240612_1_1_1.jpg?ts=1595339988640,FLORAL PRINTED SKIRT Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/2495/204/800/2/w/560/2495204800_1_1_1.jpg?ts=1595584380118,RECTANGULAR BUCKLE LEATHER BELT Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/2157/223/400/2/w/560/2157223400_1_1_1.jpg?ts=1595429657355,LONG PRINTED SHIRT Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/2157/121/400/2/w/560/2157121400_1_1_1.jpg?ts=1595429646082,PRINTED PAPERBAG SHORTS Details,zara
,https://static.zara.net/photos///2020/I/1/1/p/2318/610/102/2/w/560/2318610102_1_1_1.jpg?ts=1594989701062,MINIMALIST HEELED LEATHER SANDALS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/0387/156/629/2/w/560/0387156629_1_1_1.jpg?ts=1595429639079,ELASTIC WAIST SHIRT DRESS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/8001/743/679/3/w/560/8001743679_1_1_1.jpg?ts=1595947045169,BELTED BAGGY SHORTS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/3666/091/658/2/w/560/3666091658_6_1_1.jpg?ts=1595408996930,LONG BELTED JUMPSUIT Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/8741/049/901/2/w/560/8741049901_1_1_1.jpg?ts=1595580197795,PUFF SLEEVE BELTED JUMPSUIT Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/8148/501/711/2/w/560/8148501711_1_1_1.jpg?ts=1595431069929,JUMPSUIT WITH BELT Details,zara
,https://static.zara.net/photos///2020/I/1/1/p/3314/510/111/2/w/560/3314510111_1_1_1.jpg?ts=1595854511733,LEATHER HIGH HEELED SANDALS TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/7723/262/250/2/w/560/7723262250_1_1_1.jpg?ts=1595431069939,CROPPED TOP WITH ELASTIC DETAIL Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/4174/803/500/2/w/560/4174803500_6_1_1.jpg?ts=1595315260040,CROPPED T-SHIRT TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/3253/320/400/2/w/560/3253320400_6_1_1.jpg?ts=1595410453399,SHORT RIBBED DRESS TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/5862/152/800/3/w/560/5862152800_1_1_1.jpg?ts=1596032123763,Z1975 BAGGY PAPERBAG JEANS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/8172/744/710/2/w/560/8172744710_1_1_1.jpg?ts=1595430167446,LINEN PAPERBAG SHORTS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/0264/180/620/2/w/560/0264180620_6_1_1.jpg?ts=1593442585564,T-SHIRT WITH TEXT Details,zara
,https://static.zara.net/photos///2020/I/1/1/p/6793/510/030/2/w/560/6793510030_1_1_1.jpg?ts=1594229529608,LEATHER BUCKET BAG Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/1608/122/018/2/w/560/1608122018_1_1_1.jpg?ts=1595429617233,PRINTED PAPERBAG SHORTS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/3253/308/250/22/w/560/3253308250_1_1_1.jpg?ts=1592922154021,RIBBED TOP TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/0594/201/400/2/w/560/0594201400_1_1_1.jpg?ts=1595414493243,FOULARD PRINT SCARF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/5644/729/526/2/w/560/5644729526_1_1_1.jpg?ts=1594201012432,COMBINATION DRESS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/0085/637/015/2/w/560/0085637015_6_1_1.jpg?ts=1595255731375,STRIPED TANK TOP Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/0085/638/015/2/w/560/0085638015_6_1_1.jpg?ts=1595260906223,MIXED POPLIN T-SHIRT Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/0962/804/713/2/w/560/0962804713_1_1_1.jpg?ts=1595426455883,RUFFLED DRESS TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/1058/033/612/2/w/560/1058033612_1_1_1.jpg?ts=1595426462689,EMBROIDERED CAMISOLE Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/1058/034/800/2/w/560/1058034800_1_1_1.jpg?ts=1592917360546,EMBROIDERED PAJAMA SHORTS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/5039/451/656/2/w/560/5039451656_1_1_1.jpg?ts=1595426496400,RUSTIC PANTS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/5039/452/738/2/w/560/5039452738_1_1_1.jpg?ts=1594987381903,RUSTIC TOP Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/0858/017/250/2/w/560/0858017250_1_1_1.jpg?ts=1595518680407,WRINKLE EFFECT TOP Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/1198/036/752/2/w/560/1198036752_1_1_1.jpg?ts=1595426489436,COMBINATION DRESS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/5580/632/800/2/w/560/5580632800_1_1_1.jpg?ts=1595518678730,COMBINATION DRESS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/3641/321/250/2/w/560/3641321250_1_1_1.jpg?ts=1592395430630,RIBBED TOP TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/2784/545/250/2/w/560/2784545250_6_1_1.jpg?ts=1592230035003,OVERSIZED POPLIN SHIRT Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/2878/456/741/2/w/560/2878456741_6_4_1.jpg?ts=1595330806213,SATIN CAMISOLE Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/7953/472/629/2/w/560/7953472629_1_1_1.jpg?ts=1595504259484,FLORAL EMBROIDERED BLOUSE Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/8585/207/015/2/w/560/8585207015_1_1_1.jpg?ts=1595414486065,PACK OF PRINTED MINI SCARVES Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/3471/007/607/2/w/560/3471007607_1_1_1.jpg?ts=1595419399710,EXTRA-FINE KNIT TOP Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/5862/152/800/3/w/560/5862152800_1_1_1.jpg?ts=1596032123763,Z1975 BAGGY PAPERBAG JEANS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/3920/203/515/2/w/560/3920203515_2_10_1.jpg?ts=1595332516188,KNOTTED HEADBAND TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/5862/152/800/3/w/560/5862152800_1_1_1.jpg?ts=1596032123763,Z1975 BAGGY PAPERBAG JEANS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/6873/024/172/2/w/560/6873024172_1_1_1.jpg?ts=1595419485615,POPLIN SLEEVE KNIT TOP Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/3920/203/515/2/w/560/3920203515_2_10_1.jpg?ts=1595332516188,KNOTTED HEADBAND TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/1822/102/800/2/w/560/1822102800_1_1_1.jpg?ts=1594990973896,RUFFLED KNIT CROP TOP Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/0387/157/409/2/w/560/0387157409_1_1_1.jpg?ts=1595235129110,LINEN BLEND SHORT JUMPSUIT Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/3471/010/420/2/w/560/3471010420_1_1_1.jpg?ts=1595332607467,KNIT JACKET WITH BUTTONS Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/3471/008/636/2/w/560/3471008636_1_1_1.jpg?ts=1595344728722,KNIT V-NECK SWEATER Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/3471/008/636/2/w/560/3471008636_1_1_1.jpg?ts=1595344728722,KNIT V-NECK SWEATER Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/2674/222/800/3/w/560/2674222800_1_1_1.jpg?ts=1594748494751,SHORTS WITH POCKETS TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/2715/219/800/3/w/560/2715219800_1_1_1.jpg?ts=1594748486150,FLOWY SHIRT TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/4661/415/420/2/w/560/4661415420_1_1_1.jpg?ts=1595332342150,SATIN EFFECT TOP TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/0962/018/706/83/w/560/0962018706_2_10_1.jpg?ts=1592903083852,BASIC COTTON T-SHIRT TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/7901/626/250/2/w/560/7901626250_6_1_1.jpg?ts=1594912895790,COMBINATION TULLE TOP Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/5580/630/250/2/w/560/5580630250_1_1_1.jpg?ts=1595505209809,RIBBED BODYSUIT Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/0264/402/711/2/w/560/0264402711_1_1_1.jpg?ts=1594982248404,CROPPED TOP TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/0264/402/711/2/w/560/0264402711_1_1_1.jpg?ts=1594982248404,CROPPED TOP TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/0264/402/711/2/w/560/0264402711_1_1_1.jpg?ts=1594982248404,CROPPED TOP TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/5039/423/800/2/w/560/5039423800_1_1_1.jpg?ts=1594982254153,RUCHED STRETCH BODYSUIT TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/5039/423/800/2/w/560/5039423800_1_1_1.jpg?ts=1594982254153,RUCHED STRETCH BODYSUIT TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/0085/412/250/2/w/560/0085412250_1_1_1.jpg?ts=1594982237462,VENTED TOP TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/4424/803/800/2/w/560/4424803800_2_12_1.jpg?ts=1592213987528,RIBBED SHORTS TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/4424/803/800/2/w/560/4424803800_2_12_1.jpg?ts=1592213987528,RIBBED SHORTS TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/4424/803/800/2/w/560/4424803800_2_12_1.jpg?ts=1592213987528,RIBBED SHORTS TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/4424/803/800/2/w/560/4424803800_2_12_1.jpg?ts=1592213987528,RIBBED SHORTS TRF Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/1463/450/942/2/w/560/1463450942_1_1_1.jpg?ts=1594982258638,LACE TOP Details,zara
,https://static.zara.net/photos///2020/I/0/1/p/1463/450/942/2/w/560/1463450942_1_1_1.jpg?ts=1594982258638,LACE TOP Details,zara
,https://static.zara.net/photos///2020/I/1/1/p/2315/610/201/2/w/560/2315610201_1_1_1.jpg?ts=1595325233260,HEELED DOUBLE STRAP SANDALS Details,zara
,https://static.zara.net/photos///2020/I/1/1/p/2310/610/043/2/w/560/2310610043_1_1_1.jpg?ts=1595325630682,HEELED DENIM SANDALS Details,zara
,https://static.zara.net/photos///2020/I/1/1/p/2312/610/098/2/w/560/2312610098_1_1_1.jpg?ts=1595339235636,HEELED WOVEN SANDALS Details,zara
,https://static.zara.net/photos///2020/I/1/1/p/2311/610/043/2/w/560/2311610043_1_1_1.jpg?ts=1595326547248,WOVEN HEELED DENIM SANDALS Details,zara
,https://static.zara.net/photos///2020/I/1/1/p/6119/610/002/2/w/560/6119610002_1_1_1.jpg?ts=1595341853715,SIDE DRAWSTRING CLOSURE TOTE BAG Details,zara
,https://static.zara.net/photos///2020/I/1/1/p/3622/510/202/2/w/560/3622510202_1_1_1.jpg?ts=1595423686010,ANIMAL PRINT HIGH HEELED PLATFORM SANDALS TRF Details,zara
,https://static.zara.net/photos///2020/I/1/1/p/2340/510/100/4/w/560/2340510100_1_1_1.jpg?ts=1594236446097,LEATHER HIGH HEELED STRAPPY SANDALS Details,zara
,https://static.zara.net/photos///2020/I/1/1/p/6755/510/105/2/w/560/6755510105_1_1_1.jpg?ts=1595332995355,TOPSTITCHED FLAP BACKPACK Details,zara
,https://static.zara.net/photos///2020/I/1/1/p/3500/610/100/2/w/560/3500610100_1_1_1.jpg?ts=1596016407013,LOW HEELED SQUARE TOE MULES TRF Details,zara
,https://static.zara.net/photos///2020/I/1/1/p/3500/610/100/2/w/560/3500610100_1_1_1.jpg?ts=1596016407013,LOW HEELED SQUARE TOE MULES TRF Details,zara
,https://static.zara.net/photos///2020/I/1/1/p/1106/510/105/3/w/560/1106510105_1_1_1.jpg?ts=1595429806236,HEELED SPLIT LEATHER BUCKLED COWBOY ANKLE BOOTS Details,zara
