,URL,source
370,https://www.zara.com/us/en/z1975-slouchy-belted-jeans-p05862053.html,zara
371,https://www.zara.com/us/en/belted-baggy-denim-shorts-p05862156.html,zara
372,https://www.zara.com/us/en/combination-balloon-top-p05580634.html,zara
373,https://www.zara.com/us/en/contrast-slogan-t-shirt-p06050630.html,zara
374,https://www.zara.com/us/en/limited-edition-combination-embroidered-dress-p06895100.html,zara
375,https://www.zara.com/us/en/mickey-mouse-and-friends--disney-t-shirt-trf-p00085647.html,zara
376,https://www.zara.com/us/en/mickey-mouse--disney-t-shirt-trf-p00085651.html,zara
377,https://www.zara.com/us/en/mickey-mouse-and-friends--disney-t-shirt-trf-p00085647.html,zara
378,https://www.zara.com/us/en/shirt-with-front-text-trf-p05643420.html,zara
379,https://www.zara.com/us/en/hello-kitty--sanrio-t-shirt-trf-p01165640.html,zara
380,https://www.zara.com/us/en/shirt-with-front-text-trf-p05643420.html,zara
381,https://www.zara.com/us/en/the-birth-of-venus---sandro-botticelli-t-shirt-p05580457.html,zara
382,https://www.zara.com/us/en/the-birth-of-venus---sandro-botticelli-t-shirt-p05580457.html,zara
383,https://www.zara.com/us/en/ruffled-girl-print-t-shirt-p05644725.html,zara
384,https://www.zara.com/us/en/shirt-with-front-text-trf-p05643420.html,zara
385,https://www.zara.com/us/en/shirt-with-front-text-trf-p05643420.html,zara
386,https://www.zara.com/us/en/contrast-slogan-t-shirt-p00264090.html,zara
387,https://www.zara.com/us/en/life--2020-ti-gotham-inc-printed-t-shirt-p00085634.html,zara
388,https://www.zara.com/us/en/oversized-poplin-shirt-trf-p07385011.html,zara
389,https://www.zara.com/us/en/-pT0692920406.html,zara
390,https://www.zara.com/us/en/flowy-shirt-dress-trf-p06929206.html,zara
391,https://www.zara.com/us/en/print-top-p08000272.html,zara
392,https://www.zara.com/us/en/striped-poplin-dress-p01165158.html,zara
393,https://www.zara.com/us/en/printed-dress-with-belt-p08115276.html,zara
394,https://www.zara.com/us/en/printed-shirt-dress-p08116272.html,zara
395,https://www.zara.com/us/en/heeled-leather-sandals-with-quilted-straps-p11309610.html,zara
396,https://www.zara.com/us/en/acetate-hexagonal-sunglasses-p04646009.html,zara
397,https://www.zara.com/us/en/striped-shirt-dress-p09878154.html,zara
398,https://www.zara.com/us/en/chain-trim-low-heeled-sandals-trf-p13607610.html,zara
399,https://www.zara.com/us/en/paperbag-shorts-p08228034.html,zara
400,https://www.zara.com/us/en/floral-print-top-p02985274.html,zara
401,https://www.zara.com/us/en/knotted-heeled-leather-sandals-p12301610.html,zara
402,https://www.zara.com/us/en/cropped-vest-p08048541.html,zara
403,https://www.zara.com/us/en/washed-effect-ruffled-top-trf-p06050313.html,zara
404,https://www.zara.com/us/en/z1975-flared-jeans-p05862079.html,zara
405,https://www.zara.com/us/en/-pT0404315712.html,zara
406,https://www.zara.com/us/en/limited-edition-embroidered-eyelet-dress-p02903404.html,zara
407,https://www.zara.com/us/en/limited-edition-belted-dress-p00775152.html,zara
408,https://www.zara.com/us/en/limited-edition-long-dress-p00775151.html,zara
409,https://www.zara.com/us/en/-pT0787271250.html,zara
410,https://www.zara.com/us/en/limited-edition-embroidered-eyelet-dress-p02903402.html,zara
411,https://www.zara.com/us/en/limited-edition-embroidered-eyelet-top-p02903405.html,zara
412,https://www.zara.com/us/en/limited-edition-embroidered-eyelet-dress-p02903403.html,zara
413,https://www.zara.com/us/en/-pT0787170712.html,zara
414,https://www.zara.com/us/en/limited-edition-embroidered-eyelet-dress-p02903402.html,zara
415,https://www.zara.com/us/en/jewel-stone-belt-p04319203.html,zara
416,https://www.zara.com/us/en/high-rise-ripped-shorts-p06147151.html,zara
417,https://www.zara.com/us/en/z1975-mom-fit-jeans-p06164221.html,zara
418,https://www.zara.com/us/en/tied-skort-p07931155.html,zara
419,https://www.zara.com/us/en/high-rise-ripped-shorts-p05862158.html,zara
420,https://www.zara.com/us/en/animal-print-draped-dress-p08007211.html,zara
421,https://www.zara.com/us/en/animal-print-blouse-p08018231.html,zara
422,https://www.zara.com/us/en/z1975-mid-rise-skinny-jeans-p06164095.html,zara
423,https://www.zara.com/us/en/z1975-baggy-paperbag-jeans-p06164088.html,zara
424,https://www.zara.com/us/en/z1975-pleated-jeans-with-faux-mother-of-pearl-button-p06147153.html,zara
425,https://www.zara.com/us/en/z1975-straight-leg-full-length-jeans-p06164151.html,zara
426,https://www.zara.com/us/en/z1975-wide-leg-jeans-with-darts-p06164223.html,zara
427,https://www.zara.com/us/en/z1975-mid-rise-flared-skinny-jeans-p05862160.html,zara
428,https://www.zara.com/us/en/skort-with-slit-p08223431.html,zara
429,https://www.zara.com/us/en/z1975-skinny-hi-rise-jeans-p06164094.html,zara
430,https://www.zara.com/us/en/ribbed-crop-top-p04424626.html,zara
431,https://www.zara.com/us/en/ribbed-crop-top-p04424626.html,zara
432,https://www.zara.com/us/en/z1975-wide-leg-jeans-with-darts-p06164223.html,zara
433,https://www.zara.com/us/en/satin-lingerie-style-dress-p07969221.html,zara
434,https://www.zara.com/us/en/satin-effect-pocket-blouse-p09479241.html,zara
435,https://www.zara.com/us/en/satin-effect-pocket-blouse-p09479241.html,zara
436,https://www.zara.com/us/en/satin-effect-pocket-blouse-p09479241.html,zara
437,https://www.zara.com/us/en/satin-effect-pocket-blouse-p09479241.html,zara
438,https://www.zara.com/us/en/satin-effect-pocket-blouse-p09479241.html,zara
439,https://www.zara.com/us/en/satin-effect-top-p07484157.html,zara
440,https://www.zara.com/us/en/knotted-blouse-p04786243.html,zara
441,https://www.zara.com/us/en/heeled-woven-sandals-p12312610.html,zara
442,https://www.zara.com/us/en/belted-shirt-dress-p07878699.html,zara
443,https://www.zara.com/us/en/belted-shirt-dress-p07878699.html,zara
444,https://www.zara.com/us/en/linen-dress-p05216242.html,zara
445,https://www.zara.com/us/en/long-matching-dress-trf-p00962802.html,zara
446,https://www.zara.com/us/en/bodysuit-with-shoulder-pads-trf-p00264326.html,zara
447,https://www.zara.com/us/en/chain-trim-low-heeled-sandals-trf-p13607610.html,zara
448,https://www.zara.com/us/en/wrinkle-look-dress-p01165644.html,zara
449,https://www.zara.com/us/en/jumpsuit-with-straps-trf-p01131422.html,zara
450,https://www.zara.com/us/en/asymmetric-dress-trf-p06050300.html,zara
451,https://www.zara.com/us/en/jumpsuit-with-straps-p05580633.html,zara
452,https://www.zara.com/us/en/jumpsuit-with-straps-p05580633.html,zara
453,https://www.zara.com/us/en/jumpsuit-with-straps-p05580633.html,zara
454,https://www.zara.com/us/en/ribbed-crop-top-p04424626.html,zara
455,https://www.zara.com/us/en/mickey-mouse--disney-t-shirt-trf-p01165635.html,zara
456,https://www.zara.com/us/en/seamless-shapewear-bike-shorts-p08779455.html,zara
457,https://www.zara.com/us/en/ribbed-crop-top-p05507628.html,zara
458,https://www.zara.com/us/en/seamless-shapewear-top-p08779460.html,zara
459,https://www.zara.com/us/en/ruched-ribbed-tank-top-trf-p04424801.html,zara
460,https://www.zara.com/us/en/ruched-ribbed-tank-top-trf-p04424801.html,zara
461,https://www.zara.com/us/en/seamless-shapewear-bodysuit-p08779459.html,zara
462,https://www.zara.com/us/en/ribbed-crop-top-p05507628.html,zara
463,https://www.zara.com/us/en/ruched-ribbed-tank-top-trf-p04424801.html,zara
464,https://www.zara.com/us/en/ruched-ribbed-tank-top-trf-p04424801.html,zara
465,https://www.zara.com/us/en/-pT0104462508.html,zara
466,https://www.zara.com/us/en/seamless-shapewear-t-shirt-p08779458.html,zara
467,https://www.zara.com/us/en/strappy-kitten-heel-leather-sandals-trf-p13335510.html,zara
468,https://www.zara.com/us/en/-pT0877945615.html,zara
469,https://www.zara.com/us/en/cropped-t-shirt-p00858014.html,zara
470,https://www.zara.com/us/en/-pT0558063250.html,zara
471,https://www.zara.com/us/en/ribbed-t-shirt-p04174027.html,zara
472,https://www.zara.com/us/en/seamless-shapewear-top-p08779453.html,zara
473,https://www.zara.com/us/en/seamless-shapewear-bike-shorts-p08779455.html,zara
474,https://www.zara.com/us/en/-pT0877945400.html,zara
475,https://www.zara.com/us/en/ribbed-crop-top-p05507628.html,zara
476,https://www.zara.com/us/en/lace-trim-stretch-bike-shorts-p00264121.html,zara
477,https://www.zara.com/us/en/pack-of-earrings-p04319202.html,zara
478,https://www.zara.com/us/en/ruffled-ribbed-t-shirt-p00264452.html,zara
479,https://www.zara.com/us/en/ribbed-t-shirt-p01198035.html,zara
480,https://www.zara.com/us/en/ruffled-ribbed-t-shirt-p00264452.html,zara
481,https://www.zara.com/us/en/ruffled-ribbed-t-shirt-p00264452.html,zara
482,https://www.zara.com/us/en/crop-top-p09878165.html,zara
483,https://www.zara.com/us/en/denim-skort-p06164186.html,zara
484,https://www.zara.com/us/en/animal-print-heeled-sandals-trf-p13304610.html,zara
485,https://www.zara.com/us/en/printed-midi-dress-p09006153.html,zara
486,https://www.zara.com/us/en/square-heeled-sandals-p12305610.html,zara
487,https://www.zara.com/us/en/high-waisted-shorts-p07149046.html,zara
488,https://www.zara.com/us/en/pleated-shorts-p03279243.html,zara
489,https://www.zara.com/us/en/pack-of-sparkly-hoop-earrings-p04736201.html,zara
490,https://www.zara.com/us/en/cropped-ripped-jacket-p02740249.html,zara
491,https://www.zara.com/us/en/floral-printed-skirt-p09479240.html,zara
492,https://www.zara.com/us/en/rectangular-buckle-leather-belt-p02495204.html,zara
493,https://www.zara.com/us/en/long-printed-shirt-p02157223.html,zara
494,https://www.zara.com/us/en/printed-paperbag-shorts-p02157121.html,zara
495,https://www.zara.com/us/en/minimalist-heeled-leather-sandals-p12318610.html,zara
496,https://www.zara.com/us/en/elastic-waist-shirt-dress-p00387156.html,zara
497,https://www.zara.com/us/en/belted-baggy-shorts-p08001743.html,zara
498,https://www.zara.com/us/en/long-belted-jumpsuit-p03666091.html,zara
499,https://www.zara.com/us/en/strappy-kitten-heel-leather-sandals-trf-p13335510.html,zara
500,https://www.zara.com/us/en/puff-sleeve-belted-jumpsuit-p08741049.html,zara
501,https://www.zara.com/us/en/jumpsuit-with-belt-p08148501.html,zara
502,https://www.zara.com/us/en/leather-high-heeled-sandals-trf-p13314510.html,zara
503,https://www.zara.com/us/en/cropped-top-with-elastic-detail-p07723201.html,zara
504,https://www.zara.com/us/en/cropped-t-shirt-trf-p04174803.html,zara
505,https://www.zara.com/us/en/short-ribbed-dress-trf-p03253320.html,zara
506,https://www.zara.com/us/en/z1975-baggy-paperbag-jeans-p05862152.html,zara
507,https://www.zara.com/us/en/linen-paperbag-shorts-p08172744.html,zara
508,https://www.zara.com/us/en/t-shirt-with-text-p00264180.html,zara
509,https://www.zara.com/us/en/leather-bucket-bag-p16793510.html,zara
510,https://www.zara.com/us/en/printed-paperbag-shorts-p01608122.html,zara
511,https://www.zara.com/us/en/ribbed-top-trf-p03253308.html,zara
512,https://www.zara.com/us/en/foulard-print-scarf-p00594201.html,zara
513,https://www.zara.com/us/en/combination-dress-p05644729.html,zara
514,https://www.zara.com/us/en/striped-tank-top-p00085637.html,zara
515,https://www.zara.com/us/en/mixed-poplin-t-shirt-p00085638.html,zara
516,https://www.zara.com/us/en/ruffled-dress-trf-p00962804.html,zara
517,https://www.zara.com/us/en/embroidered-camisole-p01058033.html,zara
518,https://www.zara.com/us/en/embroidered-pajama-shorts-p01058034.html,zara
519,https://www.zara.com/us/en/-pT0503945656.html,zara
520,https://www.zara.com/us/en/rustic-pants-p05039451.html,zara
521,https://www.zara.com/us/en/rustic-top-p05039452.html,zara
522,https://www.zara.com/us/en/wrinkle-effect-top-p00858017.html,zara
523,https://www.zara.com/us/en/combination-dress-p01198036.html,zara
524,https://www.zara.com/us/en/combination-dress-p05580632.html,zara
525,https://www.zara.com/us/en/ribbed-top-trf-p03641321.html,zara
526,https://www.zara.com/us/en/oversized-poplin-shirt-p02784545.html,zara
527,https://www.zara.com/us/en/satin-camisole-p02878456.html,zara
528,https://www.zara.com/us/en/knotted-houndstooth-shirt-p07914218.html,zara
529,https://www.zara.com/us/en/floral-embroidered-blouse-p07953472.html,zara
530,https://www.zara.com/us/en/pack-of-printed-mini-scarves-p08585207.html,zara
531,https://www.zara.com/us/en/extra-fine-knit-top-p03471007.html,zara
532,https://www.zara.com/us/en/z1975-baggy-paperbag-jeans-p05862152.html,zara
533,https://www.zara.com/us/en/knotted-headband-trf-p03920203.html,zara
534,https://www.zara.com/us/en/z1975-baggy-paperbag-jeans-p05862152.html,zara
535,https://www.zara.com/us/en/poplin-sleeve-knit-top-p06873024.html,zara
536,https://www.zara.com/us/en/knotted-headband-trf-p03920203.html,zara
537,https://www.zara.com/us/en/ruffled-knit-crop-top-p01822102.html,zara
538,https://www.zara.com/us/en/linen-blend-short-jumpsuit-p00387157.html,zara
539,https://www.zara.com/us/en/linen-blend-short-jumpsuit-p02796501.html,zara
540,https://www.zara.com/us/en/knit-jacket-with-buttons-p03471010.html,zara
541,https://www.zara.com/us/en/knit-v-neck-sweater-p03471008.html,zara
542,https://www.zara.com/us/en/knit-v-neck-sweater-p03471008.html,zara
543,https://www.zara.com/us/en/shorts-with-pockets-trf-p02674222.html,zara
544,https://www.zara.com/us/en/flowy-shirt-trf-p02715219.html,zara
545,https://www.zara.com/us/en/satin-effect-top-trf-p04661415.html,zara
546,https://www.zara.com/us/en/basic-cotton-t-shirt-trf-p00264348.html,zara
547,https://www.zara.com/us/en/combination-tulle-top-p07901626.html,zara
548,https://www.zara.com/us/en/ribbed-bodysuit-p05580630.html,zara
549,https://www.zara.com/us/en/-pT0605042800.html,zara
550,https://www.zara.com/us/en/cropped-top-trf-p00264402.html,zara
551,https://www.zara.com/us/en/cropped-top-trf-p00264402.html,zara
552,https://www.zara.com/us/en/cropped-top-trf-p00264402.html,zara
553,https://www.zara.com/us/en/ruched-stretch-bodysuit-trf-p05039423.html,zara
554,https://www.zara.com/us/en/ruched-stretch-bodysuit-trf-p05039423.html,zara
555,https://www.zara.com/us/en/vented-top-trf-p00085412.html,zara
556,https://www.zara.com/us/en/ribbed-shorts-trf-p04424803.html,zara
557,https://www.zara.com/us/en/ribbed-shorts-trf-p04424803.html,zara
558,https://www.zara.com/us/en/ribbed-bodysuit-trf-p00208801.html,zara
559,https://www.zara.com/us/en/ribbed-shorts-trf-p04424803.html,zara
560,https://www.zara.com/us/en/ribbed-shorts-trf-p04424803.html,zara
561,https://www.zara.com/us/en/lace-top-p01463450.html,zara
562,https://www.zara.com/us/en/lace-top-p01463450.html,zara
563,https://www.zara.com/us/en/heeled-double-strap-sandals-p12315610.html,zara
564,https://www.zara.com/us/en/heeled-denim-sandals-p12310610.html,zara
565,https://www.zara.com/us/en/denim-fabric-shoulder-bag-p16790610.html,zara
566,https://www.zara.com/us/en/heeled-woven-sandals-p12312610.html,zara
567,https://www.zara.com/us/en/woven-heeled-denim-sandals-p12311610.html,zara
568,https://www.zara.com/us/en/-pT3304610100.html,zara
569,https://www.zara.com/us/en/side-drawstring-closure-tote-bag-p16119610.html,zara
570,https://www.zara.com/us/en/animal-print-high-heeled-platform-sandals-trf-p13622510.html,zara
571,https://www.zara.com/us/en/leather-high-heeled-strappy-sandals-p12340510.html,zara
572,https://www.zara.com/us/en/topstitched-flap-backpack-p16755510.html,zara
573,https://www.zara.com/us/en/low-heeled-square-toe-mules-trf-p13500610.html,zara
574,https://www.zara.com/us/en/low-heeled-square-toe-mules-trf-p13500610.html,zara
575,https://www.zara.com/us/en/heeled-split-leather-buckled-cowboy-ankle-boots-p11106510.html,zara
576,https://www.zara.com/us/en/-pT6621610002.html,zara
577,https://www.zara.com/us/en/-pT2317610618.html,zara
578,https://www.zara.com/us/en/leather-crossbody-bag-with-flap-p16621610.html,zara
579,https://www.zara.com/us/en/flat-buckled-sandals-p11609610.html,zara
580,https://www.zara.com/us/en/leather-clutch-with-chain-p16683610.html,zara
581,https://www.zara.com/us/en/leather-clutch-with-chain-p16681610.html,zara
582,https://www.zara.com/us/en/rigid-basket-bag-p16401610.html,zara
583,https://www.zara.com/us/en/t-shirt-with-text-p01501451.html,zara
584,https://www.zara.com/us/en/t-shirt-with-text-p01501451.html,zara
585,https://www.zara.com/us/en/minnie-and-mickey-mouse--disney-t-shirt-p01165050.html,zara
586,https://www.zara.com/us/en/minnie-and-mickey-mouse--disney-t-shirt-p01165050.html,zara
587,https://www.zara.com/us/en/mesh-heeled-sandals-p11303610.html,zara
588,https://www.zara.com/us/en/-disney-daisy-duck-t-shirt-p00085639.html,zara
589,https://www.zara.com/us/en/mickey-mouse---disney-t-shirt-trf-p00085640.html,zara
590,https://www.zara.com/us/en/-disney-daisy-duck-t-shirt-p00085639.html,zara
591,https://www.zara.com/us/en/the-flintstones------warner-bros--dress-trf-p05643436.html,zara
592,https://www.zara.com/us/en/panel-dress-p00264072.html,zara
593,https://www.zara.com/us/en/panel-dress-p00264072.html,zara
594,https://www.zara.com/us/en/tie-dye-cropped-t-shirt-trf-p05643460.html,zara
595,https://www.zara.com/us/en/van-gogh-mona-lisa-t-shirt-p05644667.html,zara
596,https://www.zara.com/us/en/girl-print-t-shirt-p05644456.html,zara
597,https://www.zara.com/us/en/-pT0264120800.html,zara
598,https://www.zara.com/us/en/strappy-stretch-bodysuit-p00264153.html,zara
599,https://www.zara.com/us/en/full-cut-t-shirt-p01165192.html,zara
600,https://www.zara.com/us/en/fitted-denim-jacket-p04979021.html,zara
601,https://www.zara.com/us/en/fitted-denim-jacket-p04979021.html,zara
602,https://www.zara.com/us/en/paperbag-shorts-p08228034.html,zara
603,https://www.zara.com/us/en/paperbag-shorts-p08228034.html,zara
604,https://www.zara.com/us/en/fitted-denim-jacket-p04979021.html,zara
605,https://www.zara.com/us/en/-pT0147832434.html,zara
606,https://www.zara.com/us/en/high-rise-denim-shorts-p06147165.html,zara
607,https://www.zara.com/us/en/pocket-overshirt-p07929992.html,zara
608,https://www.zara.com/us/en/z1975-paperbag-waist-baggy-jeans-p06147060.html,zara
609,https://www.zara.com/us/en/technical-cap-trf-p00653203.html,zara
610,https://www.zara.com/us/en/z1975-slit-hem-jeans-p06164098.html,zara
611,https://www.zara.com/us/en/high-rise-paperbag-jeans-p06164099.html,zara
612,https://www.zara.com/us/en/z1975-straight-acid-wash-jeans-p05862175.html,zara
613,https://www.zara.com/us/en/z1975-straight-acid-wash-jeans-p05862175.html,zara
614,https://www.zara.com/us/en/-pT0497902800.html,zara
615,https://www.zara.com/us/en/tasseled-flat-mules-p12508610.html,zara
616,https://www.zara.com/us/en/mom-fit-denim-shorts-p06164155.html,zara
617,https://www.zara.com/us/en/high-rise-denim-shorts-p06147165.html,zara
618,https://www.zara.com/us/en/mom-fit-denim-shorts-p06164155.html,zara
619,https://www.zara.com/us/en/z1975-baggy-paperbag-jeans-p05862070.html,zara
620,https://www.zara.com/us/en/high-rise-denim-shorts-p06147165.html,zara
621,https://www.zara.com/us/en/denim-mini-skirt-p05862174.html,zara
622,https://www.zara.com/us/en/the-pink-panther------1964---2020-mgm-studios-inc--t-shirt-trf-p00085643.html,zara
623,https://www.zara.com/us/en/van-gogh-sunflowers-t-shirt-p04644020.html,zara
624,https://www.zara.com/us/en/alice-in-wonderland--disney-t-shirt-p00085649.html,zara
625,https://www.zara.com/us/en/snoopy-%C2%AE-peanuts-shirt-p04644433.html,zara
626,https://www.zara.com/us/en/reversible-bucket-hat-trf-p00653202.html,zara
627,https://www.zara.com/us/en/printed-t-shirt-p05644718.html,zara
628,https://www.zara.com/us/en/tied-strappy-low-heeled-sandals-p11600610.html,zara
629,https://www.zara.com/us/en/shoulder-pad-shirt-p04174628.html,zara
630,https://www.zara.com/us/en/shoulder-pad-shirt-p04174628.html,zara
631,https://www.zara.com/us/en/shoulder-pad-shirt-p04174628.html,zara
632,https://www.zara.com/us/en/shoulder-pad-shirt-p04174628.html,zara
633,https://www.zara.com/us/en/shoulder-pad-shirt-p04174628.html,zara
634,https://www.zara.com/us/en/disney-minnie-mouse--t-shirt-trf-p00085641.html,zara
635,https://www.zara.com/us/en/dress-with-shoulder-pads-trf-p04174334.html,zara
636,https://www.zara.com/us/en/dress-with-shoulder-pads-trf-p04174334.html,zara
637,https://www.zara.com/us/en/dress-with-shoulder-pads-trf-p04174334.html,zara
638,https://www.zara.com/us/en/dress-with-shoulder-pads-trf-p04174334.html,zara
639,https://www.zara.com/us/en/dress-with-shoulder-pads-trf-p04174334.html,zara
640,https://www.zara.com/us/en/essential-crop-top-p05644700.html,zara
641,https://www.zara.com/us/en/essential-crop-top-p05644700.html,zara
642,https://www.zara.com/us/en/essential-crop-top-p05644700.html,zara
643,https://www.zara.com/us/en/knotted-text-t-shirt-trf-p00264450.html,zara
644,https://www.zara.com/us/en/limited-edition-leather-bottle-carrier-p03323201.html,zara
645,https://www.zara.com/us/en/minnie-and-mickey-mouse--disney-t-shirt-p01165050.html,zara
646,https://www.zara.com/us/en/ribbed-t-shirt-p01044626.html,zara
647,https://www.zara.com/us/en/contrasting-sole-technical-fabric-sneakers-p12430510.html,zara
648,https://www.zara.com/us/en/sneakers-with-contrasting-piece-p12438510.html,zara
649,https://www.zara.com/us/en/heeled-split-leather-buckled-cowboy-ankle-boots-p11106510.html,zara
650,https://www.zara.com/us/en/rigid-basket-bag-p16400610.html,zara
651,https://www.zara.com/us/en/rigid-basket-bag-p16401610.html,zara
652,https://www.zara.com/us/en/leather-clutch-with-chain-p16683610.html,zara
653,https://www.zara.com/us/en/topstitched-flap-backpack-p16755510.html,zara
654,https://www.zara.com/us/en/side-drawstring-closure-tote-bag-p16119610.html,zara
655,https://www.zara.com/us/en/pack-of-printed-mini-scarves-p08585208.html,zara
656,https://www.zara.com/us/en/disney-minnie-mouse--t-shirt-trf-p00085633.html,zara
657,https://www.zara.com/us/en/sparkly-metallic-sneakers-p12416610.html,zara
658,https://www.zara.com/us/en/leather-heeled-cowboy-ankle-boots-p11103610.html,zara
659,https://www.zara.com/us/en/patent-finish-chain-loafers-trf-p13510610.html,zara
660,https://www.zara.com/us/en/rectangular-heeled-booties-trf-p13107610.html,zara
0,https://www.asos.com/us/asos-design/asos-design-cord-swing-pinny-dress-in-chocolate/prd/20832648?colourwayid=60092605&SearchQuery=&cid=2623,asos
1,https://www.asos.com/us/ever-new/ever-new-flippy-hem-mini-dress-in-burnt-orange-floral-print/prd/20427822?colourwayid=60052843&SearchQuery=&cid=2623,asos
2,https://www.asos.com/us/asos-design/asos-design-cowl-back-satin-mini-shirt-dress-with-corset-waist-in-mono-floral/prd/20312408?colourwayid=60042638&SearchQuery=&cid=2623,asos
3,https://www.asos.com/us/asos-design/asos-design-halter-channel-plunge-sundress-in-natural-ivory-crinkle/prd/20288364?colourwayid=60040532&SearchQuery=&cid=2623,asos
4,https://www.asos.com/us/asos-tall/asos-design-tall-crinkle-button-through-mini-tea-dress-with-ruched-waist-in-khaki/prd/20135260?colourwayid=60011488&SearchQuery=&cid=2623,asos
5,https://www.asos.com/us/asos-tall/asos-design-tall-pleated-midi-dress-with-drawstring-waist-and-balloon-sleeves-in-chevron-dobby-in-pink/prd/20117779?colourwayid=60009859&SearchQuery=&cid=2623,asos
6,https://www.asos.com/us/closet-london/closet-london-ribbed-pencil-dress-with-tie-belt-in-stone/prd/20103710?colourwayid=60008883&SearchQuery=&cid=2623,asos
7,https://www.asos.com/us/asos-design/asos-design-mini-dress-with-eyelet-trim-and-embroidery/prd/14429150?colourwayid=16615757&SearchQuery=&cid=2623,asos
8,https://www.asos.com/us/asos-curve/asos-design-curve-blouson-long-sleeve-midi-dress-in-embellishment/prd/14047113?colourwayid=16587493&SearchQuery=&cid=2623,asos
9,https://www.asos.com/us/closet-london/closet-london-off-shoulder-pencil-dress-with-split-in-taupe/prd/20515745?colourwayid=60060219&SearchQuery=&cid=2623,asos
10,https://www.asos.com/us/asos-petite/asos-design-petite-soft-layered-maxi-dress-with-tie-waist-detail/prd/14735047?colourwayid=16639947&SearchQuery=&cid=2623,asos
11,https://www.asos.com/us/asos-design/asos-design-oversized-t-shirt-dress-in-yellow/prd/20813766?colourwayid=60090866&SearchQuery=&cid=2623,asos
12,https://www.asos.com/us/outrageous-fortune/outrageous-fortune-sequin-wrap-detail-skater-dress-with-belt-in-blue/prd/20084613?colourwayid=60007328&SearchQuery=&cid=2623,asos
13,https://www.asos.com/us/one-above-another/one-above-another-maxi-90s-slip-dress-in-sheer-tonal-zebra/prd/20732032?colourwayid=60083310&SearchQuery=&cid=2623,asos
14,https://www.asos.com/us/topshop/topshop-square-neck-midi-dress-in-gray-marl/prd/21185939?colourwayid=60146654&SearchQuery=&cid=2623,asos
15,https://www.asos.com/us/little-mistress/little-mistress-lace-detail-tux-dress-in-ivory/prd/20968317?colourwayid=60130328&SearchQuery=&cid=2623,asos
16,https://www.asos.com/us/missguided/missguided-smock-shirt-dress-in-gray-leopard-print/prd/20733845?colourwayid=60083462&SearchQuery=&cid=2623,asos
17,https://www.asos.com/us/tfnc/tfnc-bridesmaid-lace-detail-maxi-dress-in-dusty-blue/prd/20229714?colourwayid=60019437&SearchQuery=&cid=2623,asos
18,https://www.asos.com/us/tfnc/tfnc-bridesmaid-lace-detail-maxi-dress-with-flutter-sleeve-in-dusty-blue/prd/20229708?colourwayid=60019443&SearchQuery=&cid=2623,asos
19,https://www.asos.com/us/urban-bliss-maternity/urban-bliss-maternity-smock-dress-in-black/prd/20059886?colourwayid=60005278&SearchQuery=&cid=2623,asos
20,https://www.asos.com/us/urban-bliss/urban-bliss-smock-dress-in-blue/prd/20059489?colourwayid=60005170&SearchQuery=&cid=2623,asos
21,https://www.asos.com/us/asos-petite/asos-design-petite-oversized-t-shirt-dress-in-blue/prd/20790255?colourwayid=60088071&SearchQuery=&cid=2623,asos
22,https://www.asos.com/us/never-fully-dressed-plus/never-fully-dressed-plus-valentina-puff-sleeve-maxi-dress-with-high-thigh-split-in-black-floral-print/prd/20556910?colourwayid=60064038&SearchQuery=&cid=2623,asos
23,https://www.asos.com/us/ax-paris/ax-paris-one-sleeve-mini-dress-in-mink/prd/20041581?colourwayid=60003695&SearchQuery=&cid=2623,asos
24,https://www.asos.com/us/closet-london/closet-london-peplum-v-neck-mini-dress-in-green/prd/20393183?colourwayid=60050043&SearchQuery=&cid=2623,asos
25,https://www.asos.com/us/laced-in-love/laced-in-love-bow-top-mini-dress-in-lilac/prd/20348128?colourwayid=60046084&SearchQuery=&cid=2623,asos
26,https://www.asos.com/us/in-the-style-plus/in-the-style-plus-x-saffron-barker-asymmetric-mesh-tailored-mini-dress-in-white/prd/20082047?colourwayid=60007103&SearchQuery=&cid=2623,asos
27,https://www.asos.com/us/never-fully-dressed-plus/never-fully-dressed-plus-long-sleeve-wrap-midi-dress-in-cobalt-bird-print/prd/20935523?colourwayid=60127637&SearchQuery=&cid=2623,asos
28,https://www.asos.com/us/neon-rose-plus/neon-rose-plus-milkmaid-mini-dress-with-puff-sleeves-in-vintage-floral-print/prd/20783910?colourwayid=60087627&SearchQuery=&cid=2623,asos
29,https://www.asos.com/us/missguided-maternity/missguided-maternity-frill-sleeve-smock-dress-in-green/prd/20138757?colourwayid=60011781&SearchQuery=&cid=2623,asos
30,https://www.asos.com/us/in-the-style/in-the-style-x-saffron-barker-off-shoulder-wrap-detail-skater-dress-in-green-polka/prd/20076185?colourwayid=60006614&SearchQuery=&cid=2623,asos
31,https://www.asos.com/us/asos-design/asos-design-maxi-smock-dress-in-black-and-white-floral-print/prd/21091624?colourwayid=60139654&SearchQuery=&cid=2623,asos
32,https://www.asos.com/us/asos-design/asos-design-mini-smock-dress-with-tiered-hem-in-ditsy-print/prd/20928870?colourwayid=60100459&SearchQuery=&cid=2623,asos
33,https://www.asos.com/us/asos-design/asos-design-tea-dress-with-horn-buttons-in-camel/prd/20880049?colourwayid=60096659&SearchQuery=&cid=2623,asos
